id,puzzle,solution,clues,difficulty
367,.1.7.92.......53.........6.....7...95.8.9.1...2...8...8.....97..7..5......6.1..45,614739258782465391395281764163572489548396127927148536851624973479853612236917845,24,0.0
368,.....4.23..4.....9.2.....1.......8...1..87.64.8..2...78........3...6..5.57..43..1,158794623634812579729356418267431895913587264485629137892175346341968752576243981,25,0.0
369,..5.....9.6.2.....2...3.5..1...2...8...8....67..6......1.9...6.5.41.......8..57..,435718629861259347279436581146523978952874136783691254317982465524167893698345712,23,0.0
370,3....5.7..6...239.9..7....4....4....7.82..........79.5..5.6.....9.......64.....31,384695172567412398921783654259146783738259416416837925875361249193524867642978531,24,0.0
371,3.9...72..8.....3.42......8....7.5......1...95.13...7.....4.95......62..13...8...,319684725685927134427153698893472516276815349541369872768241953954736281132598467,25,0.0
372,...269.853....4........8.79..6.7...8.3.9.21..15.3...9...............5.139..6.....,741269385389754621265138479496571238837942156152386794513497862674825913928613547,26,0.0
373,...9....26.....7......5.16..8.......3..18...4.6...423..9......7.4...8........764.,573961482619842753428753169784329516352186974961574238196435827247618395835297641,23,0.0
374,.812..4....4....3.6......87.....96..4......19.7.5.4.....7....6.....1...3.2.3...7.,781235496294687531653941287832179645465823719179564328317458962946712853528396174,24,0.0
375,.2......73..2..9..8..96......6....3..4.5....1.5.......278.5.........4..25...3...8,429315687367248915815967423786129534943586271152473896278651349631894752594732168,23,0.0
376,........6.....2......1534.29......57.21.3..6.4..8.....7.......9..49...8.....453..,142789536593462718678153492936214857821537964457896123715328649364971285289645371,24,0.0
377,...6.....48.2....9.7..........19.53...3.....7.....216.64...5....2.9.....9..8..3.4,132679485486253719579481623864197532213568947795342168648735291327914856951826374,24,0.0
378,.......6...4.1....58...9...32.1..7..1....6.....8....362..9..3....3...4.8.7.3.....,732485961964213875581679243326154789197836524458792136245968317613527498879341652,23,0.0
379,......5..2...69....4.51....1..2.......2.8...1.5.3....69...3.768....9.4..8..1.....,716843529285769143349512687193256874672984351458371296921435768537698412864127935,24,0.0
380,8...2.....19..5...5..3..1..6...8.4.2....64.9.......53....65.......8...29..89..3..,874126953319475268526398147691583472253764891487219536932651784145837629768942315,25,0.0
381,5.367....8..1....2........3..1..4.6.....2.9..9....6.....8.4....6725..3...1.....9.,543672189867193452129485673281934765756821934934756821398247516672519348415368297,24,0.0
382,71.....52...1...3............5.1...89......7.6..75.49..8....2....4.673......38..6,713946852869125734542873169475319628921684573638752491386591247194267385257438916,25,0.0
383,295.....3..3.7...6...........7...9.4.1..3......892.........2..9..1..6.5873..4....,295461873183579246674283195367158924912634587548927361856712439421396758739845612,24,0.0
384,8...7..246..45...1....1.9.......28...2......64.3..15...7.8....9.1...6.........4..,851679324692453781347218965165392847729584136483761592274835619518946273936127458,24,0.0
385,4......87......4......25..9..1.9...3..2.46..56....8........9.1.9...8.67...42.....,423961587159873426786425139541792863832146795697538241278659314915384672364217958,24,0.0
386,....4....53...9.....91.65..38.4.71.9.....8.7.92....3...762...3........8.........6,761542893532879614849136527385427169614398275927651348476285931153964782298713456,25,0.0
387,.8.1.6...65...7819..4....2.7....856.8..4.......3..9.......9..8.......4..2.7....96,389126745652347819174985623791238564865471932423569178546793281938612457217854396,26,0.0
388,4......71.3..9..5.1..56..8.8...1..93.6.......2..67.5..........9...3.541..........,456238971738194256129567384875412693964853127213679548541726839697385412382941765,24,0.0
389,...2.....1.8..9..2.6......1.7....3..4.....25.2...6.9.8.......3..4...1....3.5..8.4,794216583158349672362857491579428316486193257213765948627984135845631729931572864,23,0.0
390,629.....8.......46..72....97.548....2...3..7....1....55.....41....549...8........,629314758153798246487256139735482961261935874948167325596873412312549687874621593,25,0.0
391,9.74.6...3.....2.....8.7.1..5...8.....3....4..8...46.....6......6..9.5345...8..7.,917426385348159267625837419456918723173562948289374651731645892862791534594283176,25,0.0
392,..43.........185...6.9..481.13....6.........5....6...98.....1.2.2....97..4...9...,184356297297418536365927481913582764678194325452763819839675142526841973741239658,24,0.0
393,...2...9..6..9437..3........18......5...3......2.79.6.......415...........38..9..,475283196861594372239761854618452739597638241342179568986327415724915683153846927,22,0.0
394,.1......482..97...6...8..9....36..8...7..92...8...1.3....67.4...........9....572.,519236874824597361673184592495362187137859246286741935352678419741923658968415723,25,0.0
395,..1..4....7.1....6.2..7......64....78..9..25..5.2....4.......791..632....64......,631854792475129386928376415216485937843967251759213864382541679197632548564798123,25,0.0
396,6.4.58...95.2.6.8.....4..3.............9..31.8..6....54.2........3.....71.....9.8,634158792957236481218749536321574869765982314849613275492867153583491627176325948,24,0.0
397,.....31....3.1.82....67.9....6.....7.9.5.2....14.9...5.6.3..5.2....2.....3.8.1...,689253174753419826142678953526184397897532461314796285968347512471925638235861749,26,0.0
398,6..9..8....4....6...952..1........3.....15.7.73...8.............67.4..8......1495,612934857354187962879526314196472538428315679735698241941853726567249183283761495,24,0.0
399,5..4..9...17........9.....49.8.7..........61..7....5..3.5..4..912.3..7......6.1..,532486971417935826869127354958671432243859617671243598385714269126398745794562183,24,0.0
400,...267.....1.....258...9.....3.2.8.774...35...1......9....4.6.5.9.3.....8....6...,439267158671485932582139476963521847748693521215874369327948615196352784854716293,25,0.0
401,............26..98..785.2.....682..9...4..716..........5..7.98..3.....7.6.4...5..,826139457543267198197854263715682349382495716469713825251376984938541672674928531,25,0.0
402,.1...672...4.......5..84...7.3.......9.2..1...8....53.6..1..89....8......4..5.3..,318596724974321658256784913763915482495238167182467539627143895531879246849652371,24,0.0
403,..1.....594.3.2.61....4.3...7.8..134.......76.....5..94.97...13..7.9.....3.......,361987245948352761725146398572869134894231576613475829459728613187693452236514987,27,0.0
404,...67....5..3....2.3........4...3.1.7851..4..2........1...6.57....9.81....4......,829675341561349782437812695946583217785126439213497856198264573372958164654731928,23,0.0
405,.9..3...758.96..2..2..7..8..3....6.......4......2...75.6..9.8..8......19....2.5..,694832157587961423123475986235789641716354298948216375461597832852643719379128564,25,0.0
406,...9..1..3...15...21....4....6......4...9.8......7.915......3.2....2..697.9.6....,687942153394815627215637498976581234451293876832476915168759342543128769729364581,24,0.0
407,..1..897.5.8.....6..6.5.43..82.........48...2.....71..74..3.......7.........6..5.,431628975598374216276951438982513647317486592654297183745132869869745321123869754,24,0.0
408,..3...8...1.....574......633.4.9.27..5...8.3.8.7..3..6...521.......7...1...9.....,573619842618432957429857163364195278152768439897243516936521784285374691741986325,26,0.0
409,4......32......81.3.57...4..5..89.2.9..........8..3.....3....5....3..9..6....57..,417896532269534817385721649754189326936452178128673495843967251572318964691245783,23,0.0
410,.......8.1..4...9.5.......46.9....3...3.79....2...5.....5.6....93.8.....716..24..,342596781167428593598713624679241835853679142421385967285164379934857216716932458,24,0.0
411,...95.....4.8....97.5.....66...3..45..85..2..3.4........3.1..84.7.2.........4....,836951427142867359795423816627138945918574263354692178263719584479285631581346792,24,0.0
412,3.....856.....19..8..76..1.27.3.........75..24...9.........6..1...8...7...9...6.3,317429856624581937895763214276348195981675342453192768738956421162834579549217683,25,0.0
413,...1.785.15.3...9.....9.7..4...8..6.3169..2.......4....6.....4.........2.91...5..,629147853157328496834596721475283169316975284982614375263851947548739612791462538,25,0.0
414,..94..2.....8.2.51..6.....81.3.......6..54....4...3........142..7.2......54...6..,819475236437862951526319748183927564762154389945683172698531427371246895254798613,24,0.0
415,...93.7..2............871.9.7.......5.2.48......2....3.2.4...8.74.3..6....9....3.,185932764297614358463587129876193245532748916914256873321469587748325691659871432,24,0.0
416,1.7...4..9....5.6....27.3......8..7...3...5..8.2..31...498....2.....6..4..89.....,137698425924315867586274319465189273713462598892753146649831752371526984258947631,25,0.0
417,..4..27...13.5..4...97..31.3.1.8......82......9.5.....4..6..2.......8.......1...5,864132759713859642259764318371986524548273196692541873487695231135428967926317485,24,0.0
418,.7...4.....27.5.........17..61..9.43......8..2..6......48...6159...4......6.1.3..,673194528182765439459823176861259743597431862234687951348972615915346287726518394,25,0.0
419,2..95.3..9.67.8.........5..........6.41.....97.3.42..1...3..9...3.....4....8.4...,274951368956738214318426597582179436641583729793642851467315982839267145125894673,24,0.0
420,.78.3..64.5..8.7.....16.25.5..7.3....9........86...5..9.74.2........8....3.....2.,278539164651284739349167258512743896793856412486921573967412385125398647834675921,26,0.0
421,...1..9..21.4.3...38..9...1548........7.6..3.....7.2....4..6......2.5.........7.8,476128953219453687385697421548932176127564839963871245834716592791285364652349718,24,0.0
422,68.......3.9...4......38.......5..7..5.....16..214.89.....2...9...719.8..2.....6.,685274931379561428241938657196852374854397216732146895518623749463719582927485163,25,0.0
423,............1.6...516843.....7.9..186........13..6.59......2....7......3..85....7,842957136793126845516843729257394618689215374134768592365472981471689253928531467,24,0.0
424,9.4.......8...3....2.9.......1..7...4.752.3........2.........8.64..3.......478.15,914652837586713942723984156231897564467521398859346271175269483648135729392478615,23,0.0
425,..2.....76....1..5...7.84....7....6.4...8..3.3.9.2.5.......6......19..7.1....3.8.,832459617674231895915768423257314968461985732389627541723846159548192376196573284,24,0.0
426,....4.6..6.8..13...3....97.5..7.2...79.........3.1.......9.4....5.6....4.2..8..6.,219347658678591342435268971541732896792856413863419527186974235957623184324185769,24,0.0
427,.18....9.5.63.9.7....2..6..9....41.2...7...8.82....3......4....3....54..1..97....,218467593546319278739258614975834162463721985821596347682143759397685421154972836,26,0.0
428,..8....5...9.5..174..71.8...74.3.6.....1.....16.57......79....8........62...4....,718693452629458317435712869574839621893126574162574983357961248941285736286347195,25,0.0
429,...1.6.9.7......64..27...8.8........95.6....3..7....46..426.....13..9......3.7...,485136792739825164162794385846573219951642873327918546574261938213489657698357421,25,0.0
430,..7.1.5..4..5.8...13......7..2....1.....9..73.....48.9.......61.8.7....2....4.7..,867213594429578136135469287942387615658192473371654829794825361586731942213946758,24,0.0
431,5.6..1...7......68.3..2.7.9....6...5...4....6.2.8.7...3..6....4..4.15...2...7....,596781432712943568438526719843162975157439826629857143371698254964215387285374691,25,0.0
432,.........2.3..4..86...973.4.6.589.....1....4.3......9...8.56..2..93...1.1........,847235169293614758615897324764589231981723645352461897438156972529378416176942583,25,0.0
433,64..13.571........7.2..5....6....3......54......6.2..94...8..9...846...3......87.,649813257135276948782945631264798315893154762571632489427381596958467123316529874,26,0.0
434,..6.....19...7..6..7....5......9.84..48..79..2..3.....6...8....19456...2...2.....,826935471935471268471826539517692843348157926269348157652789314194563782783214695,25,0.0
435,.43.....1......7..7..9..8.65......7.6.73.5..8...1...93.....8.....427.....2...4...,243786951968451732715932846531829674697345218482167593379618425854273169126594387,24,0.0
436,....7...595..6...83.....2.......814..9......2.6..54.9...7....195........241...7..,416872935952361478378549261725938146894716352163254897687423519539187624241695783,25,0.0
437,...2.37.9..........1...9.5.84.......19..65.2..5..7..64.8......6....5.27......7.1.,568213749279546381413789652846321597197465823352978164785192436931654278624837915,25,0.0
438,...2.....2..3.8.....6...2.737.8...5...5....1.8..1...3.......9...1...56......62.4.,158276394247398561936541287371829456425637819869154732682413975714985623593762148,23,0.0
439,.....3..2..58.....87...6.....3194.5.2.....1....6....3...8.......3......11...729.5,641753892395821674872946513783194256259637148416285739528419367937568421164372985,24,0.0
440,.....1..8..9...1..7..................8.4.....12..87.6.94...6..76..51.8.4...9..35.,432651978869743125751298643397165482586429731124387569945836217673512894218974356,24,0.0
441,.....76..7.......42.8..1..7....5.47....31...8...8...3..1.4.8..5........643.....2.,195247683763589214248631957381956472974312568526874139617428395852193746439765821,24,0.0
442,...1.4.....8.9...1..6...4.3419.7.3.......5.....76..........8..9..2....1.38.....46,735124698248396751196587423419872365863945172527631984674218539952463817381759246,24,0.0
443,..........1..3..6.3....9.81..6...7..57..9.......2..1...2...7...96.52.......8..25.,648152973719438562352769481296381745571694328483275196825917634964523817137846259,23,0.0
444,..5.....9..8.7..2...1496.....9....786..2......5.....1..7....6.38.3..4...........5,745128369968375421231496857129643578687251934354987216572819643813564792496732185,23,0.0
445,.4.......7...42.1.3.5....7......968...8..6342..2..7....5..8.....87.6...5........9,841675293796342518325198476513429687978516342462837951159283764287964135634751829,25,0.0
446,.......63..57......38..6..1...58........1..8.7...92...147..9.58...2..37...9......,974128563615734892238956741493587126562413987781692435147369258856241379329875614,25,0.0
447,.....748........25.86......3.............539221.9.68..16...8.....4.9.....9..526..,932517486471863925586429713359284167648175392217936854165348279724691538893752641,26,0.0
448,.....8..498...726..4.61....8...6.4...34.......617.3.9.7..............6.......293.,617298354985437261342615879879561423534829716261743598798356142123974685456182937,25,0.0
449,......4...7.......93..5..2...87....5.2.....1..9...824....5....1..1.4....65.9.3...,816279453275436189934851726168724935427395618593168247749582361381647592652913874,23,0.0
450,..58..7..1..7..6.2.6..1...52..15......8..4.3......3...7..6.8....9.......5...7..4.,325896714149735682867412395234157968978264531651983427713648259496521873582379146,24,0.0
451,..81..7.5..64.7..8.....9....3...1.7.......2....9.38..43....48....7...5.2.6..1.3..,948123765216457938753689421835241679471965283629738154392574816187396542564812397,26,0.0
452,.1.2.4..36.5.....1..8...79...37..8...41.......6...9.......1.6.7...8.....3.95.....,917284563625397481438165792593721846741658329862439175284913657156872934379546218,24,0.0
453,.....5...2......8..4..8...2....7...98....1.6..16..9.54......591.84.....7...932...,138295476297164385645783912453678129829451763716329854362847591984516237571932648,25,0.0
454,.........81.5.6...2....37.5..2.8...1...63..8....94.23...4......9...7..6.1...6...2,539417628817526349246893715362785491491632587785941236624159873953278164178364952,25,0.0
455,.8.6.......23.......127..5......4....56...9.889......7..4.9.52....1.....1...67.8.,389651472572348196641279853217984635456732918893516247764893521938125764125467389,25,0.0
456,3..9...1....3..5..81..72....4786..2..........9.6....7...2.........7.1.3..9...48.5,365948712274316589819572643547869321183427956926153478432685197658791234791234865,25,0.0
457,3725......5..........72...4..8.1..2......9.6..2.6.39..8.....7.51....7....4.8..6..,372594186456138279981726534698415327513279468724683951869342715135967842247851693,25,0.0
458,9.57.4...3......1..4...2.......9..21..7......4.....5.....9.7..48..1...96....6.8..,965714382382659417741832659538496721617528943429371568256987134873145296194263875,23,0.0
459,.2...74....3....8..1.96...2....8..4...26..9...7.4.16..9...2....7...9......5..3...,628357419593142786417968352356289147142675938879431625934826571781594263265713894,24,0.0
460,....7.36......94.....45...2..734.5.6.........3....1.9.9...6..2..4.........2.3.17.,459872361823619457176453982297348516518796243364521798935167824741285639682934175,24,0.0
461,.9..468..5.3.9.4...8.73.9...2..1..93....8......4..56.2..2....1.......367.........,297546831513892476486731925825614793679283154134975682742369518951428367368157249,26,0.0
462,2...1.3..1....3.76..3..28..........38..29.71..1.5....8....6......97.......54..19.,276815349158943276943672851592187463834296715617534928721369584489751632365428197,26,0.0
463,..7..........7..5.4.236...7..4..8..5..95.....3.61..2..8..614.23......8...6.....4.,537891462618472359492365187724938615189526734356147298875614923941253876263789541,26,0.0
464,2......51.....2...5..9......7.498..6..6....873.......5..2....48......6...8..341..,297643851814752369563981724175498236926315487348276915732169548451827693689534172,24,0.0
465,..1.4..5..6.8..743.....7.....7.64....945....2......6..34.....9......58...8..23...,731642958962851743458937126827364519694518372513279684345186297276495831189723465,25,0.0
466,.1.......4...62.37.......98..9..7.4..5.3......3....26..2.1.5...5......8...3.7....,318759426495862137672431598269517843854326719731948265926185374547293681183674952,23,0.0
467,26....1....32..5.67...5.8.......1.54....4.....4.8..3..9...6....47...92..8...7...3,265783149183294576794156832628931754317645928549827361932568417476319285851472693,26,0.0
468,1..9....5.9..34.....2..5............6.4..8....2.6..317......92..4.....6....1.3.4.,187962435596834172432715896973521684614378259825649317751486923348297561269153748,23,0.0
469,8...2...........9.352.7..........8729.4..8...5......1....75......1..9.3..9.6...2.,819526743647183295352974681136495872974218356528367914483752169261849537795631428,23,0.0
470,2....5......3.8...4.6.........2..81..8....9..9..1.754.....7..3...483.2...7245....,238615794759348162416729358645293817187564923923187546861972435594836271372451689,26,0.0
471,.....8...29.4..........38.5..1.........1...8232....7......37.9...9..6.1..7489....,153728964298465173746913825481372659967154382325689741612537498839246517574891236,24,0.0
472,..462....1.6..5.8.....3.....1....8..9....7.4.25......682.5.69.......2.1....94....,794628153136795482582134769417263895963857241258419376821576934649382517375941628,25,0.0
473,4...357..9....2..1...........21..4.7.....7..35.....1....47.3....3....9182.5.91...,416835729958472631723916845362159487841267593579348162194783256637524918285691374,26,0.0
474,67..9....5.......2..456........1.9.7.....8.5.28.9......6...3..4.....47...2..7.5..,672391845531487692894562371345216987916748253287935416769853124158624739423179568,24,0.0
475,....78.5..49........7.2..3...5..4.7..84......36....1.........24.5.1....8....5...7,623478951549613782817529436195264873784391265362785149971836524256147398438952617,23,0.0
476,...6...93..3....4.....8.2.7......9..28.7.56.....14.7..8...9....5.....4..462..7...,128674593673952841945381267714268935289735614356149728837496152591823476462517389,25,0.0
477,..9..2..7...8..9..16.....4..751....2..2...6.9....46..5......3.8.5...7.......5....,349612587527834961168795243675189432482573619931246875796421358853967124214358796,23,0.0
478,..82..5......14....94...2.6....5...2.5....3..3..19..7..2.9.748.9.........3.......,718269534263514798594873216879356142152748369346192875625937481987421653431685927,24,0.0
479,173.......4...51.........74...2.......6..3....9..7.3....2..4.5......8762.1.....8.,173842596249765138568319274357281649426593817891476325782634951934158762615927483,23,0.0
480,24.6....9.....94....6....81.....45.2.8.2.....5...1.....2.87....8....29..4......7.,241638759738159426956427381193784562684295137572316894329871645867542913415963278,24,0.0
481,9...15.8..6....4.....478.2.3...6.....74.2..5......7.......8..7.......8.263.......,942615783867239415513478926385164297174923658296857134421586379759341862638792541,23,0.0
482,.29.5..8..1...6......4..2..9...13....8...597.......3.66....8....5...789.........4,429351687517826439836479215962713548384265971175984326643198752251647893798532164,24,0.0
483,.........3...52.9..1..468.....28.....9....2...74....6........47.5341..8...2.39...,425978631368152794917346825536281479891764253274593168189625347653417982742839516,25,0.0
484,...1..47.1......38..693............2..56...13.9.......37.2......49..7.........1..,932185476154762938786934251413578692825649713697321584371256849249817365568493127,22,0.0
485,.21..5.73........5...87......84.39...6.5......19.6....6.3.1..89.7....6...........,921645873487139265536872491758423916364591728219768354643217589175984632892356147,24,0.0
486,.....7.1.....5...6..2..1..339..6.8....4....2.8.5.........57.9....9834........6.85,956327418713458296482691753391265847674183529825749631138572964569834172247916385,25,0.0
487,.......47...37295....8.....83.....64....8.....61.9...2..6...1...8...1..3...9.52..,928156347614372958573849621839217564452683719761594832396428175285761493147935286,25,0.0
488,...31......9.7..2..18..2...5...6...2.9..2.3.6...1..4...2...4....54...2..931.5....,275319648469578123318642795543867912197425386682193457726984531854731269931256874,26,0.0
489,.....7...6....9.4.783......5341....7..........9.6...83.5..21.....7.9...24.....53.,249817356615239748783456291534182967876943125192675483958321674367594812421768539,25,0.0
490,31......8..85...9.5....86.4....32....49....63...7......31...9..6....7..2...86....,317649528468521397592378614176432859249185763853796241731254986685917432924863175,25,0.0
491,3..4....6..79...2......2...5.41....3..1...9..86..4....1.5.6327...6..9.4........5.,352471896617938425498652137524196783731285964869347512145863279276519348983724651,26,0.0
492,.9..51....4....6......2.3...78.4............31....7.2..3..9.7..7..2...9496.7.52..,692351847543879612817426359378942165426518973159637428235194786781263594964785231,26,0.0
493,4..63..2...8...1.4.......63...8...1..6...5.9...2...5..5.3.8.....2..9...6....5...9,471638925638529174259147863945873612367215498182964537593786241824391756716452389,24,0.0
494,....9..1..7......2..45..6..43.8..9..........6..963.4.1.....4.28.....8....27....6.,562493817973186542184572693436821975718945236259637481695714328341268759827359164,24,0.0
495,932.7.......6.3.....7.....1..14.78...2..8..4...495....61....7.......82....8......,932174568185623479467895321391467852526381947874952613613249785749518236258736194,24,0.0
496,..4....1829.......83..4.........374..5.2.1.9....78...2.4..98..5.....79.4.........,574639218291875436836142579628953741457261893319784652742398165163527984985416327,25,0.0
497,...57.4..2......39.8..3....5..28.196...9..2...4......5..5..3..14...9....6.....8..,396572418257418639184639527573284196861957243942361785725843961418796352639125874,25,0.0
498,.5.......26..9.3...1.5...69172.........2...5.6..8...71.....1..8...6.8.......3..14,459386127267194385813572469172965843384217956695843271736421598941658732528739614,25,0.0
499,.5.....4....93...676.....8.2.4.85............91...4......2.3..........59..61..87.,359816247842937516761542983274385691683791425915624738598273164127468359436159872,23,0.0
